# m0=0.7, g2=1.1, eta=1.3; ns=50 staggered sites (101 qubits), PBC
# source: data/w_meson_ns50_k0.00_v3_W.npz
# Gaussian-windowed FT, completed-time convention; spread = ptp over window rescalings {0.75, 1.0, 1.5} (systematic)
# meson wavepacket at rest (k0=0); sigma_x=0.75; prep fidelity F=0.9946 (ns=8 certificate)
# completed-time grid: dispersion region only -- reproduce the low-omega ridge with a one-sided FT on data/w_meson_ns50_k0.00_v3.npz (see data/README.md)
q0,q1,ReW00,ImW00,window_spread
0.6800,1.507964,2.748564e-01,0.000000e+00,5.222907e-02
0.6800,1.759292,3.529024e-01,0.000000e+00,6.242052e-02
0.6800,2.010619,4.298687e-01,0.000000e+00,6.394148e-02
0.6800,2.261947,5.027465e-01,0.000000e+00,5.388032e-02
0.6800,2.513274,5.695094e-01,0.000000e+00,4.810751e-02
0.6800,2.764602,6.286137e-01,0.000000e+00,4.380540e-02
0.6800,3.015929,6.790264e-01,0.000000e+00,7.674905e-02
0.7200,-3.015929,7.113296e-01,0.000000e+00,1.178117e-01
0.7200,-2.764602,6.979174e-01,0.000000e+00,6.643068e-02
0.7200,-2.513274,6.603055e-01,0.000000e+00,6.470158e-02
0.7200,-2.261947,6.030028e-01,0.000000e+00,8.530224e-02
0.7200,-2.010619,5.311297e-01,0.000000e+00,1.111602e-01
0.7200,-1.759292,4.497402e-01,0.000000e+00,1.207972e-01
0.7200,-1.507964,3.639545e-01,0.000000e+00,1.168682e-01
0.7200,-1.256637,2.785982e-01,0.000000e+00,1.016686e-01
0.7200,-1.005310,1.984284e-01,0.000000e+00,7.948952e-02
0.7200,-0.753982,1.277951e-01,0.000000e+00,5.362845e-02
0.7200,-0.502655,7.073313e-02,0.000000e+00,2.845922e-02
0.7200,-0.251327,3.048062e-02,0.000000e+00,6.647745e-03
0.7200,0.000000,9.416711e-03,0.000000e+00,8.832060e-03
0.7200,0.251327,8.542400e-03,0.000000e+00,1.725287e-02
0.7200,0.502655,2.751458e-02,0.000000e+00,1.799140e-02
0.7200,0.753982,6.439765e-02,0.000000e+00,1.282892e-02
0.7200,1.005310,1.160912e-01,0.000000e+00,8.981812e-03
0.7200,1.256637,1.784937e-01,0.000000e+00,1.283890e-02
0.7200,1.507964,2.472641e-01,0.000000e+00,1.980558e-02
0.7200,1.759292,3.181084e-01,0.000000e+00,2.505842e-02
0.7200,2.010619,3.874706e-01,0.000000e+00,2.765481e-02
0.7200,2.261947,4.525113e-01,0.000000e+00,3.871402e-02
0.7200,2.513274,5.114270e-01,0.000000e+00,6.333013e-02
0.7200,2.764602,5.629791e-01,0.000000e+00,9.460118e-02
0.7200,3.015929,6.065260e-01,0.000000e+00,1.297331e-01
0.7600,-3.015929,6.357388e-01,0.000000e+00,1.714752e-01
0.7600,-2.764602,6.295080e-01,0.000000e+00,1.218662e-01
0.7600,-2.513274,6.005100e-01,0.000000e+00,7.555709e-02
0.7600,-2.261947,5.525974e-01,0.000000e+00,4.648773e-02
0.7600,-2.010619,4.902905e-01,0.000000e+00,5.117492e-02
0.7600,-1.759292,4.181384e-01,0.000000e+00,6.724557e-02
0.7600,-1.507964,3.408416e-01,0.000000e+00,7.520705e-02
0.7600,-1.256637,2.629039e-01,0.000000e+00,7.162633e-02
0.7600,-1.005310,1.888365e-01,0.000000e+00,5.979993e-02
0.7600,-0.753982,1.228246e-01,0.000000e+00,4.257935e-02
0.7600,-0.502655,6.879944e-02,0.000000e+00,2.365872e-02
0.7600,-0.251327,2.996533e-02,0.000000e+00,5.592868e-03
0.7600,0.000000,8.722010e-03,0.000000e+00,8.943028e-03
0.7600,0.251327,6.153737e-03,0.000000e+00,1.895923e-02
0.7600,0.502655,2.204479e-02,0.000000e+00,2.376975e-02
0.7600,0.753982,5.463105e-02,0.000000e+00,2.457265e-02
0.7600,1.005310,1.010004e-01,0.000000e+00,2.279140e-02
0.7600,1.256637,1.572522e-01,0.000000e+00,2.505138e-02
0.7600,1.507964,2.192344e-01,0.000000e+00,3.053803e-02
0.7600,1.759292,2.828392e-01,0.000000e+00,4.039394e-02
0.7600,2.010619,3.446876e-01,0.000000e+00,5.556514e-02
0.7600,2.261947,4.021388e-01,0.000000e+00,7.715713e-02
0.7600,2.513274,4.536163e-01,0.000000e+00,1.058757e-01
0.7600,2.764602,4.981731e-01,0.000000e+00,1.481171e-01
0.7600,3.015929,5.355165e-01,0.000000e+00,1.946390e-01
0.8000,-3.015929,5.624340e-01,0.000000e+00,2.411724e-01
0.8000,-2.764602,5.622440e-01,0.000000e+00,1.740899e-01
0.8000,-2.513274,5.408810e-01,0.000000e+00,1.209886e-01
0.8000,-2.261947,5.015951e-01,0.000000e+00,7.997373e-02
0.8000,-2.010619,4.483277e-01,0.000000e+00,4.515849e-02
0.8000,-1.759292,3.851231e-01,0.000000e+00,3.439218e-02
0.8000,-1.507964,3.162380e-01,0.000000e+00,3.450269e-02
0.8000,-1.256637,2.458172e-01,0.000000e+00,4.150108e-02
0.8000,-1.005310,1.780750e-01,0.000000e+00,3.947391e-02
0.8000,-0.753982,1.169798e-01,0.000000e+00,3.072625e-02
0.8000,-0.502655,6.630604e-02,0.000000e+00,1.817845e-02
0.8000,-0.251327,2.918056e-02,0.000000e+00,4.167006e-03
0.8000,0.000000,7.988798e-03,0.000000e+00,9.005284e-03
0.8000,0.251327,3.880757e-03,0.000000e+00,2.015241e-02
0.8000,0.502655,1.676408e-02,0.000000e+00,2.854578e-02
0.8000,0.753982,4.506116e-02,0.000000e+00,3.480618e-02
0.8000,1.005310,8.607492e-02,0.000000e+00,4.000257e-02
0.8000,1.256637,1.361458e-01,0.000000e+00,4.630034e-02
0.8000,1.507964,1.913535e-01,0.000000e+00,5.576813e-02
0.8000,1.759292,2.478211e-01,0.000000e+00,7.086510e-02
0.8000,2.010619,3.023800e-01,0.000000e+00,9.305658e-02
0.8000,2.261947,3.526102e-01,0.000000e+00,1.233862e-01
0.8000,2.513274,3.971622e-01,0.000000e+00,1.611229e-01
0.8000,2.764602,4.353616e-01,0.000000e+00,2.047446e-01
0.8000,3.015929,4.672191e-01,0.000000e+00,2.507804e-01
0.8400,-3.015929,4.926555e-01,0.000000e+00,2.932208e-01
0.8400,-2.764602,4.973799e-01,0.000000e+00,2.317686e-01
0.8400,-2.513274,4.826274e-01,0.000000e+00,1.710079e-01
0.8400,-2.261947,4.511073e-01,0.000000e+00,1.157162e-01
0.8400,-2.010619,4.062171e-01,0.000000e+00,7.925201e-02
0.8400,-1.759292,3.515098e-01,0.000000e+00,4.858350e-02
0.8400,-1.507964,2.907884e-01,0.000000e+00,2.471260e-02
0.8400,-1.256637,2.278139e-01,0.000000e+00,2.055912e-02
0.8400,-1.005310,1.664662e-01,0.000000e+00,1.949090e-02
0.8400,-0.753982,1.104539e-01,0.000000e+00,1.867922e-02
0.8400,-0.502655,6.334971e-02,0.000000e+00,1.233281e-02
0.8400,-0.251327,2.816389e-02,0.000000e+00,2.477598e-03
0.8400,0.000000,7.235396e-03,0.000000e+00,9.001530e-03
0.8400,0.251327,1.761367e-03,0.000000e+00,2.079869e-02
0.8400,0.502655,1.176603e-02,0.000000e+00,3.216018e-02
0.8400,0.753982,3.586734e-02,0.000000e+00,4.316917e-02
0.8400,1.005310,7.160297e-02,0.000000e+00,5.451541e-02
0.8400,1.256637,1.155857e-01,0.000000e+00,6.755553e-02
0.8400,1.507964,1.641613e-01,0.000000e+00,8.384693e-02
0.8400,1.759292,2.137188e-01,0.000000e+00,1.050243e-01
0.8400,2.010619,2.613268e-01,0.000000e+00,1.321847e-01
0.8400,2.261947,3.048016e-01,0.000000e+00,1.657514e-01
0.8400,2.513274,3.430154e-01,0.000000e+00,2.049306e-01
0.8400,2.764602,3.755436e-01,0.000000e+00,2.478476e-01
0.8400,3.015929,4.026534e-01,0.000000e+00,2.913154e-01
0.8800,-3.015929,4.273968e-01,0.000000e+00,3.270543e-01
0.8800,-2.764602,4.359639e-01,0.000000e+00,2.731911e-01
0.8800,-2.513274,4.267937e-01,0.000000e+00,2.168056e-01
0.8800,-2.261947,4.021227e-01,0.000000e+00,1.620368e-01
0.8800,-2.010619,3.648495e-01,0.000000e+00,1.124307e-01
0.8800,-1.759292,3.180601e-01,0.000000e+00,7.368039e-02
0.8800,-1.507964,2.651080e-01,0.000000e+00,4.650758e-02
0.8800,-1.256637,2.093590e-01,0.000000e+00,2.530345e-02
0.8800,-1.005310,1.543325e-01,0.000000e+00,1.117295e-02
0.8800,-0.753982,1.034460e-01,0.000000e+00,8.523336e-03
0.8800,-0.502655,6.003402e-02,0.000000e+00,6.437772e-03
0.8800,-0.251327,2.695722e-02,0.000000e+00,7.612725e-04
0.8800,0.000000,6.479364e-03,0.000000e+00,8.918169e-03
0.8800,0.251327,-1.740997e-04,0.000000e+00,2.089461e-02
0.8800,0.502655,7.128496e-03,0.000000e+00,3.452440e-02
0.8800,0.753982,2.720381e-02,0.000000e+00,4.942090e-02
0.8800,1.005310,5.783684e-02,0.000000e+00,6.588814e-02
0.8800,1.256637,9.593445e-02,0.000000e+00,8.451780e-02
0.8800,1.507964,1.381334e-01,0.000000e+00,1.063231e-01
0.8800,1.759292,1.811148e-01,0.000000e+00,1.321448e-01
0.8800,2.010619,2.222028e-01,0.000000e+00,1.626767e-01
0.8800,2.261947,2.594586e-01,0.000000e+00,1.977819e-01
0.8800,2.513274,2.919675e-01,0.000000e+00,2.366138e-01
0.8800,2.764602,3.195282e-01,0.000000e+00,2.770765e-01
0.8800,3.015929,3.426180e-01,0.000000e+00,3.163335e-01
0.9200,-3.015929,3.673915e-01,0.000000e+00,3.435012e-01
0.9200,-2.764602,3.788166e-01,0.000000e+00,2.984845e-01
0.9200,-2.513274,3.742348e-01,0.000000e+00,2.482835e-01
0.9200,-2.261947,3.554794e-01,0.000000e+00,1.966671e-01
0.9200,-2.010619,3.250021e-01,0.000000e+00,1.473891e-01
0.9200,-1.759292,2.854563e-01,0.000000e+00,1.030160e-01
0.9200,-1.507964,2.397614e-01,0.000000e+00,6.573513e-02
0.9200,-1.256637,1.908882e-01,0.000000e+00,3.971166e-02
0.9200,-1.005310,1.419837e-01,0.000000e+00,2.130412e-02
0.9200,-0.753982,9.615234e-02,0.000000e+00,8.688105e-03
0.9200,-0.502655,5.646468e-02,0.000000e+00,2.769839e-03
0.9200,-0.251327,2.560470e-02,0.000000e+00,1.225242e-03
0.9200,0.000000,5.736846e-03,0.000000e+00,8.746295e-03
0.9200,0.251327,-1.903550e-03,0.000000e+00,2.046591e-02
0.9200,0.502655,2.911653e-03,0.000000e+00,3.562271e-02
0.9200,0.753982,1.919542e-02,0.000000e+00,5.344913e-02
0.9200,1.005310,4.498562e-02,0.000000e+00,7.387536e-02
0.9200,1.256637,7.749536e-02,0.000000e+00,9.680990e-02
0.9200,1.507964,1.136682e-01,0.000000e+00,1.227173e-01
0.9200,1.759292,1.504933e-01,0.000000e+00,1.517146e-01
0.9200,2.010619,1.855614e-01,0.000000e+00,1.840788e-01
0.9200,2.261947,2.171802e-01,0.000000e+00,2.191983e-01
0.9200,2.513274,2.446360e-01,0.000000e+00,2.561826e-01
0.9200,2.764602,2.679228e-01,0.000000e+00,2.928496e-01
0.9200,3.015929,2.876830e-01,0.000000e+00,3.267532e-01
0.9600,-3.015929,3.131134e-01,0.000000e+00,3.442842e-01
0.9600,-2.764602,3.265237e-01,0.000000e+00,3.086630e-01
0.9600,-2.513274,3.256018e-01,0.000000e+00,2.658266e-01
0.9600,-2.261947,3.118465e-01,0.000000e+00,2.190592e-01
0.9600,-2.010619,2.873192e-01,0.000000e+00,1.720769e-01
0.9600,-1.759292,2.542812e-01,0.000000e+00,1.275369e-01
0.9600,-1.507964,2.152438e-01,0.000000e+00,8.807568e-02
0.9600,-1.256637,1.727940e-01,0.000000e+00,5.515903e-02
0.9600,-1.005310,1.297054e-01,0.000000e+00,3.010177e-02
0.9600,-0.753982,8.875914e-02,0.000000e+00,1.469489e-02
0.9600,-0.502655,5.274512e-02,0.000000e+00,5.406732e-03
0.9600,-0.251327,2.415085e-02,0.000000e+00,3.010843e-03
0.9600,0.000000,5.022042e-03,0.000000e+00,8.482321e-03
0.9600,0.251327,-3.413350e-03,0.000000e+00,1.956463e-02
0.9600,0.502655,-8.429983e-04,0.000000e+00,3.550948e-02
0.9600,0.753982,1.193511e-02,0.000000e+00,5.527012e-02
0.9600,1.005310,3.321053e-02,0.000000e+00,7.843216e-02
0.9600,1.256637,6.050579e-02,0.000000e+00,1.043319e-01
0.9600,1.507964,9.107799e-02,0.000000e+00,1.329086e-01
0.9600,1.759292,1.222306e-01,0.000000e+00,1.636590e-01
0.9600,2.010619,1.518244e-01,0.000000e+00,1.964507e-01
0.9600,2.261947,1.784095e-01,0.000000e+00,2.303008e-01
0.9600,2.513274,2.014583e-01,0.000000e+00,2.642841e-01
0.9600,2.764602,2.211310e-01,0.000000e+00,2.962604e-01
0.9600,3.015929,2.381937e-01,0.000000e+00,3.241879e-01
1.0000,-3.015929,2.647901e-01,0.000000e+00,3.318210e-01
1.0000,-2.764602,2.794403e-01,0.000000e+00,3.054800e-01
1.0000,-2.513274,2.813391e-01,0.000000e+00,2.705573e-01
1.0000,-2.261947,2.717161e-01,0.000000e+00,2.297846e-01
1.0000,-2.010619,2.522999e-01,0.000000e+00,1.866302e-01
1.0000,-1.759292,2.250050e-01,0.000000e+00,1.437288e-01
1.0000,-1.507964,1.919683e-01,0.000000e+00,1.039584e-01
1.0000,-1.256637,1.554133e-01,0.000000e+00,6.917386e-02
1.0000,-1.005310,1.177500e-01,0.000000e+00,4.122032e-02
1.0000,-0.753982,8.143567e-02,0.000000e+00,2.086075e-02
1.0000,-0.502655,4.897254e-02,0.000000e+00,8.768441e-03
1.0000,-0.251327,2.263871e-02,0.000000e+00,4.619053e-03
1.0000,0.000000,4.346800e-03,0.000000e+00,8.128192e-03
1.0000,0.251327,-4.698122e-03,0.000000e+00,1.826450e-02
1.0000,0.502655,-4.112600e-03,0.000000e+00,3.430186e-02
1.0000,0.753982,5.483045e-03,0.000000e+00,5.502014e-02
1.0000,1.005310,2.262291e-02,0.000000e+00,7.970482e-02
1.0000,1.256637,4.513379e-02,0.000000e+00,1.072499e-01
1.0000,1.507964,7.058449e-02,0.000000e+00,1.371190e-01
1.0000,1.759292,9.659037e-02,0.000000e+00,1.683143e-01
1.0000,2.010619,1.212791e-01,0.000000e+00,2.003231e-01
1.0000,2.261947,1.434331e-01,0.000000e+00,2.319044e-01
1.0000,2.513274,1.626943e-01,0.000000e+00,2.621072e-01
1.0000,2.764602,1.793608e-01,0.000000e+00,2.889464e-01
1.0000,3.015929,1.942848e-01,0.000000e+00,3.107749e-01
1.0400,-3.015929,2.224264e-01,0.000000e+00,3.089921e-01
1.0400,-2.764602,2.377055e-01,0.000000e+00,2.912401e-01
1.0400,-2.513274,2.416917e-01,0.000000e+00,2.641928e-01
1.0400,-2.261947,2.354040e-01,0.000000e+00,2.300076e-01
1.0400,-2.010619,2.202948e-01,0.000000e+00,1.917399e-01
1.0400,-1.759292,1.979786e-01,0.000000e+00,1.519066e-01
1.0400,-1.507964,1.702578e-01,0.000000e+00,1.134335e-01
1.0400,-1.256637,1.390196e-01,0.000000e+00,7.844984e-02
1.0400,-1.005310,1.063296e-01,0.000000e+00,4.914816e-02
1.0400,-0.753982,7.432920e-02,0.000000e+00,2.674384e-02
1.0400,-0.502655,4.523455e-02,0.000000e+00,1.232324e-02
1.0400,-0.251327,2.110820e-02,0.000000e+00,5.972580e-03
1.0400,0.000000,3.720369e-03,0.000000e+00,7.691188e-03
1.0400,0.251327,-5.760137e-03,0.000000e+00,1.665524e-02
1.0400,0.502655,-6.892014e-03,0.000000e+00,3.216851e-02
1.0400,0.753982,-1.324859e-04,0.000000e+00,5.293934e-02
1.0400,1.005310,1.328471e-02,0.000000e+00,7.800924e-02
1.0400,1.256637,3.147839e-02,0.000000e+00,1.059681e-01
1.0400,1.507964,5.231962e-02,0.000000e+00,1.358752e-01
1.0400,1.759292,7.372551e-02,0.000000e+00,1.663766e-01
1.0400,2.010619,9.408108e-02,0.000000e+00,1.966281e-01
1.0400,2.261947,1.123874e-01,0.000000e+00,2.252435e-01
1.0400,2.513274,1.284375e-01,0.000000e+00,2.512581e-01
1.0400,2.764602,1.426408e-01,0.000000e+00,2.729314e-01
1.0400,3.015929,1.559031e-01,0.000000e+00,2.889824e-01
1.0800,-3.015929,1.858359e-01,0.000000e+00,2.788950e-01
1.0800,-2.764602,2.012671e-01,0.000000e+00,2.685874e-01
1.0800,-2.513274,2.067213e-01,0.000000e+00,2.488732e-01
1.0800,-2.261947,2.030590e-01,0.000000e+00,2.213530e-01
1.0800,-2.010619,1.915092e-01,0.000000e+00,1.885578e-01
1.0800,-1.759292,1.734336e-01,0.000000e+00,1.528106e-01
1.0800,-1.507964,1.503422e-01,0.000000e+00,1.169165e-01
1.0800,-1.256637,1.238193e-01,0.000000e+00,8.316115e-02
1.0800,-1.005310,9.561200e-02,0.000000e+00,5.390564e-02
1.0800,-0.753982,6.756138e-02,0.000000e+00,3.070900e-02
1.0800,-0.502655,4.160665e-02,0.000000e+00,1.493132e-02
1.0800,-0.251327,1.959487e-02,0.000000e+00,7.017400e-03
1.0800,0.000000,3.149301e-03,0.000000e+00,7.183333e-03
1.0800,0.251327,-6.608394e-03,0.000000e+00,1.483591e-02
1.0800,0.502655,-9.192096e-03,0.000000e+00,2.931554e-02
1.0800,0.753982,-4.912773e-03,0.000000e+00,4.934947e-02
1.0800,1.005310,5.211454e-03,0.000000e+00,7.379915e-02
1.0800,1.256637,1.957332e-02,0.000000e+00,1.010861e-01
1.0800,1.507964,3.633022e-02,0.000000e+00,1.299528e-01
1.0800,1.759292,5.368453e-02,0.000000e+00,1.588300e-01
1.0800,2.010619,7.026417e-02,0.000000e+00,1.866066e-01
1.0800,2.261947,8.527133e-02,0.000000e+00,2.118577e-01
1.0800,2.513274,9.863241e-02,0.000000e+00,2.336182e-01
1.0800,2.764602,1.108430e-01,0.000000e+00,2.504546e-01
1.0800,3.015929,1.228359e-01,0.000000e+00,2.614095e-01
1.1200,-3.015929,1.546788e-01,0.000000e+00,2.446051e-01
1.1200,-2.764602,1.699114e-01,0.000000e+00,2.402898e-01
1.1200,-2.513274,1.763301e-01,0.000000e+00,2.269741e-01
1.1200,-2.261947,1.746797e-01,0.000000e+00,2.057534e-01
1.1200,-2.010619,1.660143e-01,0.000000e+00,1.785771e-01
1.1200,-1.759292,1.514877e-01,0.000000e+00,1.475192e-01
1.1200,-1.507964,1.323608e-01,0.000000e+00,1.151294e-01
1.1200,-1.256637,1.099513e-01,0.000000e+00,8.373477e-02
1.1200,-1.005310,8.571892e-02,0.000000e+00,5.570202e-02
1.1200,-0.753982,6.122628e-02,0.000000e+00,3.281657e-02
1.1200,-0.502655,3.815052e-02,0.000000e+00,1.657877e-02
1.1200,-0.251327,1.812891e-02,0.000000e+00,7.724697e-03
1.1200,0.000000,2.637506e-03,0.000000e+00,6.620464e-03
1.1200,0.251327,-7.257438e-03,0.000000e+00,1.290811e-02
1.1200,0.502655,-1.103733e-02,0.000000e+00,2.597049e-02
1.1200,0.753982,-8.885064e-03,0.000000e+00,4.462727e-02
1.1200,1.005310,-1.622819e-03,0.000000e+00,6.762676e-02
1.1200,1.256637,9.393451e-03,0.000000e+00,9.334591e-02
1.1200,1.507964,2.258655e-02,0.000000e+00,1.203082e-01
1.1200,1.759292,3.642262e-02,0.000000e+00,1.468612e-01
1.1200,2.010619,4.975409e-02,0.000000e+00,1.717040e-01
1.1200,2.261947,6.196498e-02,0.000000e+00,1.934652e-01
1.1200,2.513274,7.309704e-02,0.000000e+00,2.111958e-01
1.1200,2.764602,8.371072e-02,0.000000e+00,2.238017e-01
1.1200,3.015929,9.474404e-02,0.000000e+00,2.305974e-01
1.1600,-3.015929,1.285016e-01,0.000000e+00,2.089625e-01
1.1600,-2.764602,1.432982e-01,0.000000e+00,2.090333e-01
1.1600,-2.513274,1.502885e-01,0.000000e+00,2.009200e-01
1.1600,-2.261947,1.501369e-01,0.000000e+00,1.852881e-01
1.1600,-2.010619,1.437635e-01,0.000000e+00,1.634997e-01
1.1600,-1.759292,1.321557e-01,0.000000e+00,1.373461e-01
1.1600,-1.507964,1.163683e-01,0.000000e+00,1.090252e-01
1.1600,-1.256637,9.749001e-02,0.000000e+00,8.079955e-02
1.1600,-1.005310,7.672731e-02,0.000000e+00,5.490489e-02
1.1600,-0.753982,5.539010e-02,0.000000e+00,3.323551e-02
1.1600,-0.502655,3.491331e-02,0.000000e+00,1.731386e-02
1.1600,-0.251327,1.673462e-02,0.000000e+00,8.090799e-03
1.1600,0.000000,2.186429e-03,0.000000e+00,6.021050e-03
1.1600,0.251327,-7.726017e-03,0.000000e+00,1.096932e-02
1.1600,0.502655,-1.246299e-02,0.000000e+00,2.236593e-02
1.1600,0.753982,-1.209803e-02,0.000000e+00,3.917555e-02
1.1600,1.005310,-7.279060e-03,0.000000e+00,6.009896e-02
1.1600,1.256637,8.636365e-04,0.000000e+00,8.357282e-02
1.1600,1.507964,1.099363e-02,0.000000e+00,1.080016e-01
1.1600,1.759292,2.181593e-02,0.000000e+00,1.317664e-01
1.1600,2.010619,3.238647e-02,0.000000e+00,1.534589e-01
1.1600,2.261947,4.225074e-02,0.000000e+00,1.718359e-01
1.1600,2.513274,5.154899e-02,0.000000e+00,1.859826e-01
1.1600,2.764602,6.088837e-02,0.000000e+00,1.951480e-01
1.1600,3.015929,7.119635e-02,0.000000e+00,1.988628e-01
1.2000,-3.015929,1.067767e-01,0.000000e+00,1.743970e-01
1.2000,-2.764602,1.209964e-01,0.000000e+00,1.772442e-01
1.2000,-2.513274,1.282670e-01,0.000000e+00,1.730120e-01
1.2000,-2.261947,1.291984e-01,0.000000e+00,1.620252e-01
1.2000,-2.010619,1.246116e-01,0.000000e+00,1.450995e-01
1.2000,-1.759292,1.153645e-01,0.000000e+00,1.237277e-01
1.2000,-1.507964,1.023457e-01,0.000000e+00,9.970022e-02
1.2000,-1.256637,8.645204e-02,0.000000e+00,7.512434e-02
1.2000,-1.005310,6.867232e-02,0.000000e+00,5.200016e-02
1.2000,-0.753982,5.009232e-02,0.000000e+00,3.222178e-02
1.2000,-0.502655,3.192761e-02,0.000000e+00,1.723800e-02
1.2000,-0.251327,1.543016e-02,0.000000e+00,8.135220e-03
1.2000,0.000000,1.795346e-03,0.000000e+00,5.404843e-03
1.2000,0.251327,-8.035674e-03,0.000000e+00,9.106967e-03
1.2000,0.502655,-1.351213e-02,0.000000e+00,1.872352e-02
1.2000,0.753982,-1.461661e-02,0.000000e+00,3.339437e-02
1.2000,1.005310,-1.184562e-02,0.000000e+00,5.183259e-02
1.2000,1.256637,-6.131027e-03,0.000000e+00,7.261391e-02
1.2000,1.507964,1.404567e-03,0.000000e+00,9.411940e-02
1.2000,1.759292,9.678233e-03,0.000000e+00,1.148576e-01
1.2000,2.010619,1.792688e-02,0.000000e+00,1.333961e-01
1.2000,2.261947,2.583727e-02,0.000000e+00,1.486724e-01
1.2000,2.513274,3.363276e-02,0.000000e+00,1.598260e-01
1.2000,2.764602,4.195283e-02,0.000000e+00,1.664265e-01
1.2000,3.015929,5.170357e-02,0.000000e+00,1.681669e-01
1.2400,-3.015929,8.894006e-02,0.000000e+00,1.428052e-01
1.2400,-2.764602,1.025198e-01,0.000000e+00,1.469493e-01
1.2400,-2.513274,1.098676e-01,0.000000e+00,1.452819e-01
1.2400,-2.261947,1.115574e-01,0.000000e+00,1.378810e-01
1.2400,-2.010619,1.083383e-01,0.000000e+00,1.250923e-01
1.2400,-1.759292,1.009705e-01,0.000000e+00,1.081115e-01
1.2400,-1.507964,9.021209e-02,0.000000e+00,8.830417e-02
1.2400,-1.256637,7.680420e-02,0.000000e+00,6.755025e-02
1.2400,-1.005310,6.155241e-02,0.000000e+00,4.754605e-02
1.2400,-0.753982,4.534813e-02,0.000000e+00,3.009151e-02
1.2400,-0.502655,2.921232e-02,0.000000e+00,1.649317e-02
1.2400,-0.251327,1.422773e-02,0.000000e+00,7.897057e-03
1.2400,0.000000,1.461731e-03,0.000000e+00,4.791488e-03
1.2400,0.251327,-8.209366e-03,0.000000e+00,7.393598e-03
1.2400,0.502655,-1.423243e-02,0.000000e+00,1.524005e-02
1.2400,0.753982,-1.651671e-02,0.000000e+00,2.765411e-02
1.2400,1.005310,-1.543018e-02,0.000000e+00,4.341192e-02
1.2400,1.256637,-1.173408e-02,0.000000e+00,6.127972e-02
1.2400,1.507964,-6.365071e-03,0.000000e+00,7.970026e-02
1.2400,1.759292,-2.214344e-04,0.000000e+00,9.737618e-02
1.2400,2.010619,6.091911e-03,0.000000e+00,1.129291e-01
1.2400,2.261947,1.238368e-02,0.000000e+00,1.255073e-01
1.2400,2.513274,1.894695e-02,0.000000e+00,1.343252e-01
1.2400,2.764602,2.644285e-02,0.000000e+00,1.392287e-01
1.2400,3.015929,3.574993e-02,0.000000e+00,1.400251e-01
1.2800,-3.015929,7.442410e-02,0.000000e+00,1.154827e-01
1.2800,-2.764602,8.735932e-02,0.000000e+00,1.196823e-01
1.2800,-2.513274,9.465453e-02,0.000000e+00,1.193820e-01
1.2800,-2.261947,9.685909e-02,0.000000e+00,1.145034e-01
1.2800,-2.010619,9.467071e-02,0.000000e+00,1.050227e-01
1.2800,-1.759292,8.877778e-02,0.000000e+00,9.185324e-02
1.2800,-1.507964,7.983956e-02,0.000000e+00,7.595250e-02
1.2800,-1.256637,6.847367e-02,0.000000e+00,5.892274e-02
1.2800,-1.005310,5.533559e-02,0.000000e+00,4.212500e-02
1.2800,-0.753982,4.115184e-02,0.000000e+00,2.719167e-02
1.2800,-0.502655,2.677411e-02,0.000000e+00,1.524724e-02
1.2800,-0.251327,1.313400e-02,0.000000e+00,7.430129e-03
1.2800,0.000000,1.181674e-03,0.000000e+00,4.199184e-03
1.2800,0.251327,-8.270180e-03,0.000000e+00,5.883361e-03
1.2800,0.502655,-1.467331e-02,0.000000e+00,1.207608e-02
1.2800,0.753982,-1.787992e-02,0.000000e+00,2.227264e-02
1.2800,1.005310,-1.815175e-02,0.000000e+00,3.535138e-02
1.2800,1.256637,-1.610658e-02,0.000000e+00,5.029259e-02
1.2800,1.507964,-1.252287e-02,0.000000e+00,6.566974e-02
1.2800,1.759292,-8.141116e-03,0.000000e+00,8.041789e-02
1.2800,2.010619,-3.430202e-03,0.000000e+00,9.327959e-02
1.2800,2.261947,1.522878e-03,0.000000e+00,1.036226e-01
1.2800,2.513274,7.069751e-03,0.000000e+00,1.107554e-01
1.2800,2.764602,1.388606e-02,0.000000e+00,1.147420e-01
1.2800,3.015929,2.282066e-02,0.000000e+00,1.154633e-01
1.3200,-3.015929,6.268455e-02,0.000000e+00,9.311367e-02
1.3200,-2.764602,7.501092e-02,0.000000e+00,9.643954e-02
1.3200,-2.513274,8.218122e-02,0.000000e+00,9.651652e-02
1.3200,-2.261947,8.472605e-02,0.000000e+00,9.318820e-02
1.3200,-2.010619,8.330584e-02,0.000000e+00,8.617406e-02
1.3200,-1.759292,7.855749e-02,0.000000e+00,7.612964e-02
1.3200,-1.507964,7.106736e-02,0.000000e+00,6.364889e-02
1.3200,-1.256637,6.135853e-02,0.000000e+00,5.002866e-02
1.3200,-1.005310,4.996645e-02,0.000000e+00,3.629738e-02
1.3200,-0.753982,3.748091e-02,0.000000e+00,2.387043e-02
1.3200,-0.502655,2.460926e-02,0.000000e+00,1.367831e-02
1.3200,-0.251327,1.215078e-02,0.000000e+00,6.797304e-03
1.3200,0.000000,9.503138e-04,0.000000e+00,3.643518e-03
1.3200,0.251327,-8.240241e-03,0.000000e+00,4.610098e-03
1.3200,0.502655,-1.488332e-02,0.000000e+00,9.348001e-03
